Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
8dd89665-b9b2-308d-9b1c-390963faef94,PARK SIERRA MEDICAL CLINIC INC,1023 S MOUNT VERNON AVE STE A,RIVERSIDE,CA,925053071,33.9885517,-117.3135299,9095334443,0.0,59
aba89ff1-ac75-3eeb-99d5-96b254744e9c,MARIN CITY HEALTH AND WELLNESS CENTER,880 LAS GALLINAS AVE,SAN RAFAEL,CA,949033437,38.00845076461774,-122.54895304409256,4153398813,0.0,104
82b5b8bc-666f-3b4d-bc1e-e616e447ee40,THC-ORANGE COUNTY LLC,1940 EL CAJON BLVD,SAN DIEGO,CA,921041005,32.7563373,-117.14439891667067,6195434500,0.0,2
5adf9305-8a48-3030-8ea0-a301ab7b1c1c,GLENDALE ADVENTIST MEDICAL CENTER,1509 WILSON TER,GLENDALE,CA,912064007,34.15114345,-118.23038682320198,8184098000,0.0,4
ce120636-7dd2-3994-b848-20d6bcc0f3d5,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,CA,907323517,33.739339099999995,-118.30668535728435,3108323311,0.0,4
fc94c33c-cc47-3be9-bdfa-48699b51b8f1,KEN ROTH MD & ROLF EHLERS MD SAN DIEGO INTERNAL MEDICINE ASSOC,8765 AERO DRIVE,SAN DIEGO,CA,921231767,32.809644372499825,-117.13900439584424,8585410181,0.0,84
e0215904-99c4-317b-be1d-9741441a10e2,NORTH EAST MEDICAL SERVICES,82 LELAND AVENUE,SAN FRANCISCO,CA,941342804,37.71188166666667,-122.40526366666667,4153919686,0.0,145
41f9e45a-dadc-3dec-a467-1844632caff7,SANTA TERESA MEDICAL CENTER INC,50 E MAIN AVE,MORGAN HILL,CA,950373661,37.13084658796723,-121.65366032190818,4087797348,0.0,27
bddcb2ba-3931-33f6-b1d4-26e9f46fba8e,LIVING BETTER HEALTHCARE  INC.,2216 S EL CAMINO REAL STE 202,OCEANSIDE,CA,920546371,33.1858709,-117.3272117,7602311433,0.0,33
b7bce25c-2026-3993-8d2e-ad911b9015e9,SAINT MARY MEDICAL CENTER D P,1050 LINDEN AVENUE,LONG BEACH,CA,908134508,33.77962105,-118.18590449177722,5624919944,0.0,6
65ebe864-05f2-3a74-8fbb-ef90ec5eb75f,MARSHALL MEDICAL CENTER,1100 MARSHALL WAY,PLACERVILLE,CA,956676533,38.7247519,-120.79125968885688,5306221441,0.0,2
0c53be90-2e25-333c-94db-023862de40c4,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,CA,945965318,37.8915687,-122.0617332,9252954000,0.0,4
3b4ea4b2-2213-32bc-ad99-7bcdb30f2ce8,PRIMARY AND MULTI SPECIALTY CLINICS OF ANAHEIM INC,710 N EUCLID ST,SANTA ANA,CA,927053610,33.7469957,-117.9374987,7145172000,0.0,30
194202e1-bfa6-32ad-9898-9f020c8a6092,COUNTY OF RIVERSIDE,7140 INDIANA AVE,RIVERSIDE,CA,925044544,33.93827445,-117.39723726023308,9513586000,0.0,66
0e38e8b2-de5a-32a9-b937-05925e2b7595,SUNSET WALK-IN HEALTHCARE & OCCUPATIONAL MEDICINE CLINIC  PC,9201 W SUNSET BLVD STE M155,WEST HOLLYWOOD,CA,900693700,34.0908082,-118.3921272,3102731155,0.0,72
a0730c70-e68d-3cbf-84ec-27b3a5c97934,MENIFEE GLOBAL MEDICAL CENTER,28400 MCCALL BOULEVARD,SUN CITY,CA,925859658,33.7143619,-117.2010549,9516798888,0.0,6
e9ba2eb7-ae6f-3c40-8995-c9e1c589602a,BRUCEVILLE TERRACE - D/P SNF OF METHODIST HOSPITAL,7500 HOSPITAL DR,SACRAMENTO,CA,958235408,38.463021299999994,-121.41634890895006,9164233000,0.0,2
df2be070-3d22-3062-8b5d-9d4cfab75423,SANTA BARBARA COUNTY AUDITOR,315 CAMINO DEL REMEDIO,SANTA BARBARA,CA,931101332,34.444401850000006,-119.78070119644742,8056815244,0.0,2
cee555c3-c389-39df-9101-398c48048a2e,BELLEVUE EYE MEDICAL CENTER INC,1936 UNIVERSITY AVE STE 112,BERKELEY,CA,947041003,37.87152094493449,-122.2723525535696,5104886767,0.0,34
7c01526e-b94f-3f90-b94e-dda7c476c779,FAMILY HEALTH SERVICES ANNEX,1210 E ALMOND,MADERA,CA,936375606,37.1716264,-119.7737991,2096735101,0.0,39
a3bc73fa-87a5-394a-b039-43dda434b740,ZUCKERBERG SAN FRANCISCO GENERAL HOSP & TRAUMA CTR,1001 POTRERO AVENUE,SAN FRANCISCO,CA,941103518,37.756810349999995,-122.40525322201563,4152068000,0.0,2
a39eda16-969c-3d03-96dc-49fcf40f5daf,CERES MEDICAL OFFICE,3109 EAST WHITMORE AVENUE,CERES,CA,953072906,37.59466345918367,-120.93659805102041,2095412929,0.0,71
de035d20-b5d4-3a32-8a21-4b6500bdb913,WELLSPRING FAMILY MEDICAL GROUP,5850 THILLE ST,VENTURA,CA,930035490,34.26792442424242,-119.21344869696969,8056399332,0.0,58
491f2218-57ff-315c-8927-30a64046177a,FAMILY HEALTHCARE NETWORK,1850 WHITSON ST,SELMA,CA,936623609,36.565311521259936,-119.61235898468925,8779603426,0.0,35
fe303eef-a6ca-39b7-bbf1-4a35e01a97d0,MARIN GENERAL HOSPITAL,250 BON AIR RD,GREENBRAE,CA,949041702,37.94755835,-122.53590436763994,4159257000,0.0,2
00869139-8d76-32b5-b492-a9e15d0ba4c9,MEMORIAL HOSPITAL LOS BANOS,520 WEST I ST,LOS BANOS,CA,936353930,37.064121,-120.8591580347306,2098260591,0.0,6
06630d14-645e-3403-b94c-e3ed710ca998,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,925014136,33.97651725,-117.38256094437733,9517883000,0.0,4
e3fc141b-9492-39c2-bfe6-339eed57b407,COUNTY OF MONTEREY,1441 CONSTITUTION BLVD,SALINAS,CA,939063100,36.697434099999995,-121.6341100633117,8317554111,0.0,4
4660637c-1f43-3620-bc02-d512afd71b34,VALLEY HEALTH CENTER MILPITAS,143 N MAIN STREET,MILPITAS,CA,950354322,37.43260565287356,-121.90760761156584,4089570900,0.0,30
d179322b-3319-37df-950a-80e64607e24d,ALLIANCE SURGERY CENTER INC,295 IMPERIAL HIGHWAY,FULLERTON,CA,928351020,33.917678474747476,-117.92899234343435,7147708366,0.0,4
3efee297-0cdc-3a32-b342-c72b29a317b5,PACIFIC HEIGHTS SURGERY CENTER OF SAN FRANCISCO LP,3000 CALIFORNIA ST,SAN FRANCISCO,CA,941152411,37.787840349999996,-122.44401259021869,4155611171,0.0,2
d90b8e66-8f7a-3134-aa16-02aee20de454,OPTIMUM MEDICAL CLINICS INC,20072 SW BIRCH ST,NEWPORT BEACH,CA,926600794,33.6596157,-117.8744895,9497571150,0.0,52
0c77e905-0dad-36a1-b9a4-ce0971281b22,CLINICAS DE SALUD DEL PUEBLO INC,1023 E FLORIDA AVE,HEMET,CA,925434510,33.7438625,-117.032031,9515998403,0.0,30
bfb5ca99-a13c-32c4-a656-287b696bef52,CANYON RIDGE HOSPITAL,5353 G STREET,CHINO,CA,917105249,34.009192850000005,-117.68806814999999,9095903700,0.0,7
39d860ba-4cec-3b99-9d4e-a6148583f4fc,SANTA YNEZ BAND OF MISSION INDIANS,680 ALAMO PINTADO STE 202,SOLVANG,CA,934632204,34.603556019914585,-120.1278789908629,8056887070,0.0,27
681e392a-d73d-335e-a277-a1895b854f65,BORREGO COMMUNITY HEALTH FOUNDATION,750 E MAIN ST,BARSTOW,CA,923112354,34.898627820515934,-117.01819548976668,4423472800,0.0,48
81de6ca1-f863-344a-88fd-1717a6286531,SALINAS VALLEY MEMORIAL HEALTH CARE SYSTEM,450 E ROMIE LN,SALINAS,CA,939014098,36.65909675,-121.64633529050192,8317550732,0.0,2
240646e6-14a8-395c-a776-e1e262d5117d,ADVENTIST HEALTH DELANO,1401 GARCES HIGHWAY,DELANO,CA,932153660,35.76202,-119.23931287742049,6617254800,0.0,2
8695d80b-a23f-3e89-9553-5099d08ec1cd,DANA NIGUEL INTERNAL MEDICINE GROUP,655 CAMINO DE LOS MARES,SAN CLEMENTE,CA,926732809,33.4576432,-117.64902185,9496619657,0.0,95
fd366449-e798-3fff-ba18-3a5da6afb833,MCCARTHY MEDICAL CENTER  INC,246 RANCH DR,MILPITAS,CA,950355107,37.42901857613428,-121.91933901802359,4082639936,0.0,39
d2cf6a59-d468-372e-8566-6d3ee862dfc1,NEWPORT BAY HOSPITAL,1501 E 16TH ST,NEWPORT BEACH,CA,926635924,33.622385,-117.9074812,9496509750,0.0,2
f296798a-5732-36e3-9e14-3651725f5239,HEALTHCARE SERVICES CONSULTING INC,1500 N UNIVERSITY DR STE 101,FONTANA,CA,92335,34.0922335,-117.435048,7863714455,0.0,32
d3ceea13-feb6-37a6-b624-55a5cd00e7f1,UNIVERSITY HEALTHCARE ALLIANCE,14777 LOS GATOS BLVD FL 2,WALNUT CREEK,CA,945983084,37.9020731,-122.0618702,8889241036,0.0,78
26f2f78a-0861-38ad-82f6-334fdc721b86,ACCESS MEDICAL CARE  A PROFESSIONAL MEDICAL CORPORATION,6632 ROSEMEAD BLVD,PICO RIVERA,CA,906603533,34.0147784,-118.0794955,5626542828,0.0,49
8e0eefcd-174f-320f-8d2f-8dfe89c1b33f,MIDORI NISHIMURA M D IBCLC FAMILY MEDICINE AND LACTATION INC,1704 MIRAMONTE AVE,SAN JOSE,CA,951255216,37.1682545,-121.6999438,6509961943,0.0,69
a9c1962f-28f9-36dc-b1cd-dce79ce1e664,EASTERN PLUMAS HEALTH CARE DISTRICT,480 1ST AVE,PORTOLA,CA,961229405,39.805275438413524,-120.47115795555254,5308326500,0.0,37
bba22b5c-6b07-3da4-b2c5-ad665032a5b1,SVCHC - BEHAVIORAL HEALTH,19270 SONOMA HIGHWAY,SONOMA,CA,954765414,38.4580446,-122.6757784,7079396070,0.0,31
8a074589-edde-3f83-843f-7d56db5f4c76,SALINAS FAMILY PRACTICE MEDICAL CLINIC INC,1328 NATIVIDAD RD,SALINAS,CA,939063101,36.700805,-121.6338587,8317578081,0.0,51
8fd34865-bbcc-3555-b23e-bc11ca9fb802,HEBREW HOME FOR AGED DISABLED,302 SILVER AVE,SAN FRANCISCO,CA,941121510,37.7326957,-122.4052459,4153342500,0.0,4
baed6dfe-b518-38be-9b33-7bae9d160b83,POOM MEDICAL CLINIC INC,2055 N PERRIS BLVD STE E6,PERRIS,CA,925712517,33.788559,-117.2260934,9519404176,0.0,16
b28a1d8a-6126-30a1-b15c-79873238f3af,CHULA VISTA INTERNAL MEDICINE,754 MEDICAL CENTER CT,CHULA VISTA,CA,919116655,32.617346,-117.023232,6194214000,0.0,71
80441b53-2183-3fb0-9a91-28944c5d9575,FOOTHILL HEALTH CENTER INC,1776 EDUCATIONAL PARK DR,SAN JOSE,CA,951331703,37.36968845,-121.85815158957814,4089286130,0.0,42
9de2f9d1-a06b-3ab4-98ed-60f18333068d,FREEPORT MEDICAL CENTER INC,1620 35TH AVENUE,SACRAMENTO,CA,958223475,38.52169007142857,-121.50554410714285,9164573681,0.0,13
69c8d035-4990-3a9a-90ff-9deea71ad5a2,INTERNAL MEDICINE SPECIALISTS INC,72780 COUNTRY CLUB DR,RANCHO MIRAGE,CA,92270,33.758131,-116.392854,7607739750,0.0,33
811b70b8-282f-3741-8f53-d81e6334b96f,SAN FRANCISCO MEDICAL CENTER OUTPATIENT IMPROVEMENT PROGRAMS  INC,3450 3RD ST,SAN FRANCISCO,CA,941241443,37.745581,-122.38696049999999,4156970500,0.0,59
17c0e649-3e78-3e86-85f7-07e54a2cb652,COUNTY OF SANTA CRUZ,1080 EMELINE AVE,SANTA CRUZ,CA,950601966,36.99152395,-122.01614063966593,8314544100,0.0,80
aa584c33-6e1a-36aa-9612-ae15f88d0ed9,ARROYO VISTA FHC - EL SERENO,4815 VALLEY BLVD  SUITE C,LOS ANGELES,CA,900323300,34.066167195282894,-118.18002116161877,3232221134,0.0,109
b5bdf5d1-014d-396b-b545-06cff1ecf3bc,THE WEST OAKLAND HEALTH COUNCIL,700 ADELINE ST,OAKLAND,CA,946072608,37.80422365,-122.28752503208209,5108359610,0.0,108
b7d55f11-c23d-378f-9c52-9a5863d64191,COALINGA MEDICAL CENTER LLC,1191 PHELPS AVE,COALINGA,CA,932109609,36.15264689999999,-120.34117802447992,5599356400,0.0,2
4e761790-dc96-3203-9011-c1bf9ee64548,HUNTINGTON BEACH FAMILY MEDICINE  INC,19400 BEACH BLVD,HUNTINGTON BEACH,CA,926482500,33.680722599999996,-117.98787500001447,7149681222,0.0,24
5aceb396-3bb0-37ef-81cf-7d22df54d3eb,SOUTHWEST HEALTHCARE SYSTEM,25500 MEDICAL CENTER DRIVE,WILDOMAR,CA,925959681,33.5939372,-117.2414989,9516966000,0.0,8
c6342ea6-d6b5-3d9f-a231-57453dce4b86,ASIAN AND PACIFIC ISLANDER WELLNESS CENTER  INC.,1800 MARKET ST STE 401,SAN FRANCISCO,CA,941026227,37.77165085,-122.4241156413485,4152923400,0.0,40
47ff6797-6a38-3726-93e1-5eda31832ce7,WOMENS SURGICENTER INC,18546 ROSCOE BLVD STE 220B,NORTHRIDGE,CA,913244661,34.2345615,-118.5369316,8184594005,0.0,4
42f224b3-2f3b-3e0d-8581-f2a2b44e0741,IMPERIAL PRIMARY CARE MEDICAL GROUP,15625 IMPERIAL HWY,LA MIRADA,CA,906381627,33.91710435,-117.99814429999999,5629023000,0.0,51
4243dd21-5651-35e2-8b0d-b6a48dc5d39c,COUNTY OF SAN MATEO,200 JAMES AVE,REDWOOD CITY,CA,940625123,37.4829965,-122.23529151787355,6503662927,0.0,16
fa30ca6e-7a38-3a48-be03-2a79e0fdc2ac,PROWELLNESS ACADEMY,2945 TOWNSGATE RD STE 200,WESTLAKE VILLAGE,CA,913615866,34.1526702,-118.8219725,8053420222,0.0,49
a7c0c7eb-e80d-3867-be39-960e382c9024,FRESNO SURGICAL CENTER,6125 N FRESNO ST,FRESNO,CA,937105207,36.82496036380463,-119.7814280493874,5594318000,0.0,6
53abeb26-8780-3db7-ba57-862ef086abeb,SAC HEALTH SYSTEM,28078 BAXTER RD STE 540,MURRIETA,CA,925631405,33.61354644911598,-117.1693589917029,9093827100,0.0,26
df860d97-47c8-340c-a12f-e7fe9ac4ad58,MARIN COMMUNITY CLINIC - SAN RAFAEL,3110 KERNER BOULEVARD,SAN RAFAEL,CA,949015411,37.955767831775006,-122.4980931114592,4154481500,0.0,39
e37e7a43-ce63-3b0c-8351-3d834b21c85b,ASIAN PACIFIC HEALTH CARE VENTURE  INC-LOS FELIZ,1530 HILLHURST AVENUE  SUITE 200,LOS ANGELES,CA,900275516,34.0989006122449,-118.28729453061226,3236443880,0.0,32
936b0951-3537-300b-bc69-c7bed1e66d75,ALLCARE FAMILY CLINIC INC.,1781 3RD ST,NORCO,CA,928602670,33.9176124,-117.5616752,9512794900,0.0,47
369f0dbb-7590-393f-a9ee-7908fc58b1ea,SILICON VALLEY MEDICAL CLINIC  INC.,1113 S PARK VICTORIA DR,MILPITAS,CA,950356942,37.4202388,-121.8766146,4089450300,0.0,42
b479207e-2a3e-3100-81e1-2fb4862d5c23,FAMILY CARE MD GROUP INC,8730 GLENOAKS BLVD,SUN VALLEY,CA,913522801,34.2281729991583,-118.36469933901168,8189607171,0.0,47
e076a7c1-2534-3c36-8422-35a640e78987,NORTHEAST COMMUNITY CLINIC,1414 S GRAND AVE STE 200,LOS ANGELES,CA,900153072,33.731632,-118.290059,2137439000,0.0,48
6ccd2325-ff13-30f1-9a5d-6e084f4bec7a,UNIVERSAL COMMUNITY HEALTH CENTER,2098 S CENTRAL AVE,LOS ANGELES,CA,900111235,34.022454,-118.252242,3232333100,0.0,22
ba8066e0-9577-3367-b786-542ffe1bbe99,WYNN MEDICAL CENTER,9126 VALLEY BLVD STE B,ROSEMEAD,CA,917701987,34.08082919495678,-118.07094662136517,6265739003,0.0,17
821fda2d-9508-3152-89e3-62ec7ab32bd1,GARDNER FAMILY HEALTH NETWORK INC,195 E VIRGINIA ST,SAN JOSE,CA,951125844,37.32610355,-121.87783665778076,4089353933,0.0,34
1ce9b065-96c1-3e45-b5bf-804f752fa109,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN ST,VAN NUYS,CA,914054542,34.194862,-118.46349199702345,8189022919,0.0,2
893d9f67-af58-39df-9dda-399e1c414b95,ALL FOR HEALTH HEALTH FOR ALL INC,8134 FOOTHILL BLVD,SUNLAND,CA,910402941,34.259583,-118.310356,8189620715,0.0,123
efdbec59-f550-3a77-970b-32032bf11a46,DESERT REGIONAL MEDICAL CENTER  INC.,1150 N INDIAN CANYON DR,PALM SPRINGS,CA,922624872,33.839248,-116.54244075327415,7603236511,0.0,2
78d8230d-9575-38cf-a177-eb0f15b8deb1,NEW LIFE MALE MEDICAL CENTER INC.,1577 E CHEVY CHASE DR STE 240,GLENDALE,CA,912064742,34.15338008075983,-118.22952355877983,(818) 937-9551,0.0,41
5c8d1444-9fd8-3643-a10d-f1024808e7e1,PALOMAR HEALTH,555 E VALLEY PKWY,ESCONDIDO,CA,920253048,33.126230911173366,-117.07589796374695,8586755259,0.0,4
1d5145fa-75e6-3a96-b5b9-bd6b25b69467,LAGUNA HONDA HOSPITAL & REHABILITATION CENTER,375 LAGUNA HONDA BLVD,SAN FRANCISCO,CA,941161411,37.7494814,-122.45729651523612,4157592300,0.0,2
e19e8310-dba5-3ea3-804c-610fd1219638,CLINICA SIERRA VISTA,3645 W SHAW AVE STE 101,FRESNO,CA,937113206,36.808196,-119.85871500685278,5594576800,0.0,13
6207146e-48e2-3841-9e38-094598191475,UPPERLINE HEALTHCARE CALIFORNIA PC,1038 E CHAPMAN AVE,ORANGE,CA,928662111,33.87419524251074,-117.9094705335181,7144093722,0.0,52
3b4f1e99-387a-36eb-82d4-f7d07647b25e,KEDREN COMMUNITY HEALTH CENTER INC,4211 AVALON BLVD,LOS ANGELES,CA,900115622,34.007169857142856,-118.26533892857142,3232330425,0.0,72
0769e25f-7324-300d-9755-b04e94e30fdd,MERCY MEDICAL CENTER REDDING,2175 ROSALINE AVE,REDDING,CA,960021868,40.571750249999994,-122.39588280195213,5302256300,0.0,2
7dd26b88-d58d-3491-85af-e4547f785c73,CHANNELL FAMILY MEDICAL GROUP  INC,8008 HAVEN AVE,RANCHO CUCAMONGA,CA,917303070,34.1079185,-117.5778829,9094831236,0.0,125
c4be8d9a-38b5-3bc4-aaeb-0eca1fcfcbbc,PACIFIC FAMILY MEDICINE CLINIC INC,1001 BROADWAY,MILLBRAE,CA,940301978,37.605328,-122.397724,4159751255,0.0,121
8304d7ad-f8d6-3e3d-afd0-c4f68e2c398d,TOPANGA MEDICAL CLINIC,395 S TOPANGA CANYON BLVD,TOPANGA,CA,902903154,34.0840446,-118.5998612,3104552019,0.0,59
f2860b0d-69a0-3f78-b248-f383b9e90eff,OMNI FAMILY HEALTH,659 S CENTRAL VALLEY HWY,SHAFTER,CA,932632790,35.5005139,-119.271776,6614591926,0.0,44
7412e82b-96ad-3942-8425-a6ede108f32e,AMBULATORY CONSULTANTS MEDICAL GROUP INC,3875 TELEGRAPH AVE,OAKLAND,CA,946092428,37.828029900000004,-122.26512095665575,5105472244,0.0,61
62b507b6-cce2-3492-a3fa-987c8046a069,ALAMEDA HEALTH SYSTEM,1411 E 31ST ST,OAKLAND,CA,946021018,37.79822455,-122.23143876739954,5104374800,0.0,166
b0157a33-55ab-3ffc-94b4-694793bd1e96,AHMC SETON MEDICAL CENTER LLC,1900 SULLIVAN AVE,DALY CITY,CA,940152200,37.6796222,-122.47429280481654,6509924400,0.0,6
32a9667f-9e41-3281-bfbb-b429b6f8f251,HEALTHRIGHT 360,558 CLAYTON ST,SAN FRANCISCO,CA,941172907,37.7699748,-122.4484859,4152261775,0.0,35
89b834fc-6a10-33ee-b960-ae23e599aa5a,FIRST CHOICE WELLNESS CLINIC,3680 STEVENS CREEK BLVD STE F,SAN JOSE,CA,951171205,37.278235,-121.8498614,4089301786,0.0,57
7c3c197d-f981-3c0b-a386-a9d45cdad240,GLENDORA OAKS BEHAVIORAL HEALTH HOSPITAL,150 WEST ROUTE 66,GLENDORA,CA,917406207,34.1361187,-117.865339,6268525050,0.0,2
547a7b95-f1c7-37a7-9a3a-673aa9cc1027,BORREGO COMMUNITY HEALTH FOUNDATION,66675 PIERSON BLVD,DESERT HOT SPRINGS,CA,922404559,33.9613899589986,-116.4979400511819,7606765240,0.0,39
2fb69fb7-bd46-3258-b13b-b0f36135c959,NEIGHBORHOOD HEALTHCARE LAKESIDE,10039 VINE STREET SUITE 2,LAKESIDE,CA,920403122,32.861286,-116.920647,6193909975,0.0,113
59565eb7-63eb-376b-a470-677242bd5c10,COMMUNITY HEALTH CENTERS OF THE CENTRAL COAST,260 STATION WAY,ARROYO GRANDE,CA,934203359,35.11976855,-120.57856444973994,8054813652,0.0,6
dffa7723-cf5a-3e85-bfd4-43f12ddf4ca6,KAISER FOUNDATION HOSPITAL - FREMONT,39400 PASEO PADRE PKWY,FREMONT,CA,945382310,37.55305395,-121.97535458284273,5107844000,0.0,4
3bc24467-5496-35b8-9f5f-913739e9389f,COUNTY OF RIVERSIDE,8876 MISSION BLVD,JURUPA VALLEY,CA,925092661,34.011726,-117.4773079400053,9513608795,0.0,13
2a79ef73-fb84-3cc7-bb83-61f48256154e,APEX HEALTHCARE MEDICAL CENTER INC,1525 W FLORIDA AVE,MENIFEE,CA,925866547,33.6864432,-117.1770437,9519296777,0.0,44
6705044a-0477-3e19-b2a0-646b77f79451,KERN COUNTY HOSPITAL AUTHORITY,1111 COLUMBUS ST STE 2000,BAKERSFIELD,CA,933064018,35.397436,-118.982002,6613266580,0.0,8
d7c0ca78-36e5-3f4b-9b07-e4eb4231a72b,CENTURY MEDICAL CENTER  A PROFESSIONAL CORPORATION,3451 W CENTURY BLVD,INGLEWOOD,CA,903031228,33.9455586661071,-118.3319363195384,3106779400,0.0,46
e870894a-c61e-3a8f-bcf0-b354ffe86e02,BORREGO COMMUNITY HEALTH FOUNDATION,5565 TROTH ST,JURUPA VALLEY,CA,917522204,33.987078828282826,-117.516852,9517103987,0.0,53
333a6643-a5bf-3478-ad0e-485bb0482de4,INTEGRATIVE MEDICAL CLINIC OF SANTA ROSA  A PROFESSIONAL CORPORATION,3902 BONES RD,SEBASTOPOL,CA,954729754,38.3845125,-122.8332501583744,7078276312,0.0,44
f247c49b-bef0-375e-a06a-76c301a8bf81,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,CA,906051600,33.95018415,-118.00391928088087,5629453561,0.0,8
5914c1f5-f30d-352c-99e9-ba4bb41c595d,FAMILY HEALTH CENTERS OF SAN DIEGO  INC,5454 EL CAJON BLVD,SAN DIEGO,CA,921153621,32.7583969,-117.07779866705413,6195152400,0.0,28
9c0660ff-fb26-3b2b-9b9d-25c1871266dd,BARSTOW PRIMARY CARE CLINIC,805 MOUNTAIN VIEW,HELENDALE,CA,923427717,34.7438754,-117.324492,7602567161,0.0,98
f74a7f9c-8b3f-3f19-a19c-427b28905c65,WEST WILSHIRE FAMILY MEDICAL CENTER,11600 WILSHIRE BLVD,LOS ANGELES,CA,900251785,34.05064,-118.459258,3104777201,0.0,32
459bd498-26e7-3599-89f0-8bca8f1a2a38,CRESCENTA FAMILY MEDICAL  INC.,2048 MONTROSE AVE,MONTROSE,CA,910201605,34.2062837,-118.2247549,8189577612,0.0,9
a9957b27-1719-3071-8100-7664b53c1989,BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL  LLC,5201 WHITE LANE,BAKERSFIELD,CA,933096200,35.318032409395975,-119.06036208053692,6613981800,0.0,8
d0ede61c-a6d5-3435-bae0-10f3f14a2d5e,FAMILY HEALTH MEDICAL CENTER INC.,444 SANTA RITA AVENUE,LOS BANOS,CA,936353838,37.06269445,-120.83690065,2098274747,0.0,64
b44023f2-3c7e-328f-a400-e81a662181ed,KAISER FOUNDATION HOSPITAL - LOS ANGELES,4867 SUNSET BLVD,LOS ANGELES,CA,900276063,34.09851265,-118.2943684695432,3237834011,0.0,5
9ebb5ad6-c660-3e28-a75a-a5de31325abe,JAMES L KWAKO MD WELLNESS MEDICINE,1805 E CABRILLO BLVD,SANTA BARBARA,CA,931082884,34.421721083879625,-119.65621319316149,8055653959,0.0,43
413e0dd7-d01d-36b7-8c14-84ca781f715c,PIH HEALTH WHITTIER HOSPITAL,12401 WASHINGTON BLVD,WHITTIER,CA,906021006,33.96997575,-118.04971692118872,5626980811,0.0,2
c8cf8186-735c-314b-929e-ee1e7386aa76,OLE HEALTH,300 HARTLE CT,NAPA,CA,945594078,38.2832783,-122.2792333,7072541770,0.0,89
62776131-3af1-338d-9b97-707cfe810bbf,VENICE FAMILY CLINIC,503 OLYMPIC BLVD,SANTA MONICA,CA,904013311,34.01329375038031,-118.4893176552517,3103928636,0.0,18
f6381a0e-9e66-3d02-b097-7dd1f4e7848c,NEIGHBORHOOD HEALTHCARE,488 E VALLEY PKWY STE 404,ESCONDIDO,CA,920253379,33.125747000000004,-117.07685636491597,7606905900,0.0,33
a86b0b51-7961-35c4-b2f5-5c8f2bccfb34,EBTKS MEDICAL CENTER  A PROF. CORP.,4515 HALLMARK PKWY,SAN BERNARDINO,CA,924071834,34.17126643127501,-117.3414463570232,9096483551,0.0,35
8c0b2424-69e7-3107-a1de-efa083131bbe,HENRY MAYO NEWHALL  HOSPITAL,23845  MCBEAN PKWY,VALENCIA,CA,913554466,34.39823345,-118.55308717938074,6612538000,0.0,2
03112e4e-3832-3b65-8032-270f07e423eb,CLINICA DE SALUD DEL VALLE DE SALINAS,29 BISHOP ST STE A,ROYAL OAKS,CA,950765266,36.8388052,-121.6701812,8317282505,0.0,39
b485c54f-0a65-3308-947c-618ba40f2a7c,EAST BAY HAND MEDICAL CENTER  INC,13690 E 14TH ST STE 200,SAN LEANDRO,CA,945782584,37.7162538,-122.1437113,5102970550,0.0,29
6997b37f-258b-346b-be34-ee9b2457936f,SUTTER MEDICAL CENTER  SACRAMENTO,2825 CAPITOL AVENUE,SACRAMENTO,CA,958167098,38.571524499999995,-121.46873271472235,9167338133,0.0,4
4baa28b9-5ab5-3553-872c-d1e615a0d438,SAN RAMON REGIONAL MEDICAL CENTER  LLC,6001 NORRIS CANYON RD,SAN RAMON,CA,945835440,37.77621565,-121.95861021536575,9252759200,0.0,10
97f6b5cd-d71d-32fc-8794-c8bf562b38ac,PATIENT CARE MEDICAL CENTER INC,320 S GARFIELD AVE STE 206,ALHAMBRA,CA,918013896,34.091910469387756,-118.12447640816326,6266079406,0.0,14
e360c3ca-ffc7-3939-9a1b-61318f121e36,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,921234222,32.79969815,-117.15435353818233,8589393400,0.0,8
c8f93ab4-4f52-3326-9d2c-3e75121ebbb2,CLINICAS DEL CAMINO REAL  INC-SIMI VALLEY MADERA,1424 MADERA ROAD,SIMI VALLEY,CA,930653000,34.264903636363634,-118.79611927272727,8055225722,0.0,35
a5902b41-2f93-3011-a63e-d7d69b970425,UCSD MEDICAL CENTER,200 WEST ARBOR DRIVE,SAN DIEGO,CA,921031422,32.75531155,-117.16552466018484,6195436308,0.0,2
48ac776e-6284-3ab4-8214-3df432b9cd61,ADVENTIST HEALTH LODI MEMORIAL,975 S FAIRMONT AVENUE,LODI,CA,952423731,38.121319,-121.2869666035873,2093343411,0.0,2
